2024-07-17T12:00:00Z,"EU invests record €7 billion in sustainable, safe and smart transport infrastructure","The Commission has selected 134 projects to receive over €7 billion in EU grants from the Connecting Europe Facility (CEF), the EU's programme for investment in transport infrastructure.",News article,/news-events/news/eu-invests-record-eu7-billion-sustainable-safe-and-smart-transport-infrastructure-2024-07-17_en
2024-07-02T12:00:00Z,Solidarity Lanes: Latest figures – May 2024,Latest figures on Ukrainian exports and imports via the EU-Ukraine Solidarity Lanes: new transport routes established in the face of Russia’s war of aggression against Ukraine.,News article,/news-events/news/solidarity-lanes-latest-figures-may-2024-2024-07-02_en
2024-06-27T12:00:00Z,"EU and ICAO strengthen commitment to global aviation safety, security, and sustainability","The EU and the ICAO have reaffirmed their commitment to enhancing global aviation safety, security, and sustainability during a meeting at ICAO Headquarters in Montreal on 26 June.",News article,/news-events/news/eu-and-icao-strengthen-commitment-global-aviation-safety-security-and-sustainability-2024-06-27_en
2024-06-27T12:00:00Z,New EU Transport Report: Current trends and issues ,"The European Commission has released an overview of the latest developments in the EU transport sector, highlighting trends and issues for both the EU and individual Member States.",News article,/news-events/news/new-eu-transport-report-current-trends-and-issues-2024-06-27_en
2024-06-25T12:00:00Z,Urban public transport – New set of recommendations adopted by the Expert Group on Urban Mobility (EGUM),"The Commission’s Expert Group on Urban Mobility (EGUM) has adopted recommendations on complementing public transport with shared mobility, and on using the Social Climate Fund to support public transport.",News article,/news-events/news/urban-public-transport-new-set-recommendations-adopted-expert-group-urban-mobility-egum-2024-06-25_en
2024-06-25T12:00:00Z,EU-Ukraine Solidarity Lanes: EU-funded scanners increase capacity at Hungarian-Ukrainian border,"A new EU-funded mobile cargo scanner was delivered today to the border crossing point in Chop at the Hungarian-Ukrainian border, in a bid to improve the flow of trade across Ukraine’s borders. Valued at approximately €2.5 million, the donation is part of the EU-Ukraine Solidarity Lanes.",News article,/news-events/news/eu-ukraine-solidarity-lanes-eu-funded-scanners-increase-capacity-hungarian-ukrainian-border-2024-06-25_en
2024-06-20T12:00:00Z,Europeans are generally positive towards e-mobility ,A large survey by the European Alternative Fuels Observatory (EAFO) in twelve EU Member States shows a positive attitude towards switching to battery-electric cars.,News article,/news-events/news/europeans-are-generally-positive-towards-e-mobility-2024-06-20_en
2024-06-20T12:00:00Z,EU and Ukraine update and extend Road Transport Agreement,"The EU and Ukraine decided today to prolong and update their current road transport Agreement. Implemented due to lost transport routes and export markets east of Ukraine caused by the Russian aggression, the agreement supports the EU-Ukraine Solidarity Lanes.",News article,/news-events/news/eu-and-ukraine-update-and-extend-road-transport-agreement-2024-06-20_en
2024-06-13T12:00:00Z,A sustainable and resilient transport network bringing Europe closer together,The Commission welcomes the final adoption of the Regulation underpinning the trans-European transport network (TEN-T) by the European Parliament and the Council.,News article,/news-events/news/sustainable-and-resilient-transport-network-bringing-europe-closer-together-2024-06-13_en
2024-06-10T12:00:00Z, European Union signs aviation agreement with the People's Republic of Bangladesh,The European Union and Bangladesh have signed a Horizontal Aviation Agreement,News article,https://ec.europa.eu/commission/presscorner/detail/en/IP_24_3143
2024-05-23T12:00:00Z, May infringements package: key decisions,May infringements package: key decisions,News article,https://ec.europa.eu/commission/presscorner/detail/en/inf_24_2422
2024-05-22T12:00:00Z,"Two years of Solidarity Lanes have brought the EU, Ukraine and Moldova closer together  ","Two years ago, in May 2022, the Commission, in collaboration with Ukraine and Moldova, created the Solidarity Lanes to help improve the EU–Ukraine–Moldova transport routes in response to Russia’s illegal full-scale invasion of Ukraine.",News article,/news-events/news/two-years-solidarity-lanes-have-brought-eu-ukraine-and-moldova-closer-together-2024-05-22_en
2024-05-17T12:00:00Z,Solidarity Lanes: improving the Danube routes together,"Representatives of Moldova, Romania, Ukraine, the United States  and the European Commission gathered today in Chisinau, continuing their work together to improve trade routes through the Solidarity Lanes along the Danube corridor.",News article,/news-events/news/solidarity-lanes-improving-danube-routes-together-2024-05-17_en
2024-05-16T12:00:00Z,EU supports improved Ukrainian–Moldovan border crossing cooperation as part of Solidarity Lanes,"Today the European Commission, together with Ukraine, Moldova, Romania and the US are inaugurating the renewed Ukrainian-Moldovan border crossing point in Reni, Ukraine, as part of the Solidarity Lanes initiative.",News article,/news-events/news/eu-supports-improved-ukrainian-moldovan-border-crossing-cooperation-part-solidarity-lanes-2024-05-16_en
2024-05-16T12:00:00Z,Solidarity Lanes: Latest figures – April 2024,Latest figures on Ukrainian exports and imports via the EU-Ukraine Solidarity Lanes: new transport routes established in the face of Russia’s war of aggression against Ukraine.,News article,/news-events/news/solidarity-lanes-latest-figures-april-2024-2024-05-16_en
2024-05-14T12:00:00Z,Commission adopts reasoned opinion in case brought by Italy against Austria on road transport,The Commission today adopted a reasoned opinion in a procedure brought by Italy against Austria under Article 259 of the Treaty on the Functioning of the European Union.,News article,https://ec.europa.eu/commission/presscorner/detail/en/mex_24_2601
2024-04-30T12:00:00Z,Excellence in Road Safety Awards 2024: applications now open,"Today, the European Road Safety Charter, the largest civil platform dedicated to road safety and led by the European Commission, opened applications for the 2024 Excellence in Road Safety Awards.",News article,/news-events/news/excellence-road-safety-awards-2024-applications-now-open-2024-04-30_en
2024-04-24T12:00:00Z,April infringement package: key decisions,April infringement package: key decisions,News article,https://ec.europa.eu/commission/presscorner/detail/en/inf_24_1941
2024-04-22T12:00:00Z,Urban Vehicle Access Regulations (UVARs) – recommendations by the Expert Group on Urban Mobility ,The Expert Group on Urban Mobility (EGUM) has adopted its recommendations on Urban Vehicle Access Regulations .,News article,/news-events/news/urban-vehicle-access-regulations-uvars-recommendations-expert-group-urban-mobility-2024-04-22_en
2024-04-17T12:00:00Z,Commission and EU rail sector launch Women in Rail Award 2024,"The award, divided into three categories, aims to promote fairness, diversity, and equality, and to celebrate outstanding and inspiring women and their achievements in the rail sector.",News article,/news-events/news/commission-and-eu-rail-sector-launch-women-rail-award-2024-2024-04-17_en
2024-04-16T12:00:00Z,Solidarity Lanes: Latest figures – March 2024,"In the face of Russia’s war of aggression against Ukraine, the EU, together with Ukraine and Moldova launched the EU-Ukraine Solidarity Lanes in May 2022, establishing new transport routes to keep Ukraine’s imports and exports flowing via rail, road and inland waterways.",News article,/news-events/news/solidarity-lanes-latest-figures-march-2024-2024-04-16_en
2024-04-12T12:00:00Z,Alternative Fuels Infrastructure Regulation: Q&A on operating recharging infrastructure,"The Alternative Fuels Infrastructure Regulation (AFIR), comes into force on 13 April 2024, supporting the transition towards more sustainable transport by setting obligatory targets for the rollout of recharging and refuelling transport infrastructure.",News article,/news-events/news/alternative-fuels-infrastructure-regulation-qa-operating-recharging-infrastructure-2024-04-12_en
2024-04-10T12:00:00Z,EU boosts zero-emission mobility with over €424 million in funding for 42 projects,The Commission is announcing the selection of 42 new projects deploying alternative fuels infrastructure that will receive over €424 million in EU support.,News article,/news-events/news/eu-boosts-zero-emission-mobility-over-eu424-million-funding-42-projects-2024-04-10_en
2024-04-10T12:00:00Z,Commission paves way for safe integration of ‘air taxis' and other innovative drone uses,The Commission adopted a set of measures to address the unique safety challenges of new emerging air mobility concepts and services and ensure that their operations will be as safe as those in manned aviation.,News article,/news-events/news/commission-paves-way-safe-integration-air-taxis-and-other-innovative-drone-uses-2024-04-10_en
2024-04-04T12:00:00Z,New interactive page showcases positive impact of CEF Transport,"As part of the activities linked to the tenth anniversary of the Connecting Europe Facility (CEF) Programme, CINEA launched a new interactive web-page to showcase the contribution of the CEF for Transport Programme to greening and decarbonising the transport sector.",News article,https://cinea.ec.europa.eu/news-events/news/new-interactive-page-showcases-positive-impact-cef-transport-2024-04-04_en
2024-04-03T12:00:00Z,EU institutions commit to boost cycling across Europe,The EU is taking another important step in reducing transport emissions by adopting the European Declaration on Cycling,News article,/news-events/news/eu-institutions-commit-boost-cycling-across-europe-2024-04-03_en
2024-04-03T12:00:00Z,Participatory conference on labour market developments and labour shortages in the transport sector in the European Union,The Commission organises a participatory conference to enable discussions with and between relevant stakeholders on labour market developments,News article,/news-events/news/participatory-conference-labour-market-developments-and-labour-shortages-transport-sector-european-2024-04-03_en
2024-04-02T12:00:00Z,Call for applications for the selection of members of the European ITS Advisory Group,The Commission’s Directorate-General for Mobility and Transport has launched a call for applications to select new members of the European ITS Advisory Group,News article,/news-events/news/call-applications-selection-members-european-its-advisory-group-2024-04-02_en
2024-04-02T12:00:00Z,Commissioner Vălean kicks off the Connecting Europe Days,"The Commissioner for Transport, Adina Vălean, is participating in the four-day Connecting Europe Days taking place in Brussels from 2 to 5 April 2024",News article,/news-events/news/commissioner-valean-kicks-connecting-europe-days-2024-04-02_en
2024-03-26T12:00:00Z,EU and Moldova extend Road Transport Agreement until 31 December 2025,The EU and Moldova decided today to extend the validity of their current road transport Agreement until 31 December 2025. The Agreement aims at helping Moldova access world markets by facilitating transit through EU countries and also further developing its links with the EU market.,News article,https://ec.europa.eu/commission/presscorner/detail/en/IP_24_1721
2024-03-22T12:00:00Z,"EU and Ukraine continue strengthening Solidarity Lanes and cooperation on connectivity, safety and sustainability of transport","The third high-level meeting of the EU-Ukraine Transport Dialogue took place yesterday in Kyiv, focusing on efforts to keep Ukraine's exports and imports moving via the Solidarity Lanes, improving connectivity, safety and security as well as sustainability.",News article,/news-events/news/eu-and-ukraine-continue-strengthening-solidarity-lanes-and-cooperation-connectivity-safety-and-2024-03-22_en
2024-03-21T12:00:00Z,"Honours for Diversity and Inclusion in Maritime, 8 March 2024","The Belgian EU Presidency hosted the 'Conference on the Wellbeing of Seafarers' on International Women’s Day, March 8, 2024, featuring the 'Honours for Diversity and Inclusion in Maritime' award ceremony.",News article,/news-events/news/honours-diversity-and-inclusion-maritime-8-march-2024-2024-03-21_en
2024-03-21T12:00:00Z,Solidarity Lanes: Latest figures – February 2024,"In the face of Russia’s war of aggression against Ukraine, the EU, together with Ukraine and Moldova launched the EU-Ukraine Solidarity Lanes in May 2022, establishing new transport routes to keep Ukraine’s imports and exports flowing via rail, road and inland waterways.",News article,/news-events/news/solidarity-lanes-latest-figures-february-2024-2024-03-21_en
2024-03-15T12:00:00Z,Budapest and online platform Nudgd recognised for green mobility activities in the European urban mobility awards,"Budapest was awarded the European Mobility Week Award in a ceremony in Brussels last night, while online platform Nudgd won the Mobility Action award.",News article,/news-events/news/budapest-and-online-platform-nudgd-recognised-green-mobility-activities-european-urban-mobility-2024-03-15_en
2024-03-13T12:00:00Z,Provisional agreement on better cross-border enforcement of road safety traffic rules,The Commission welcomes the political agreement reached last night between the European Parliament and the Council on facilitating the enforcement of road traffic rules across borders.,News article,https://ec.europa.eu/commission/presscorner/detail/en/IP_24_1401
2024-03-13T12:00:00Z,March infringements package: key decisions,March infringements package: key decisions,News article,https://ec.europa.eu/commission/presscorner/detail/en/inf_24_663
2024-03-08T12:00:00Z,2023 figures show stalling progress in reducing road fatalities in too many countries ,"Road safety in the EU 2023: Around 20 400 people were killed in road crashes last year, a small 2% decrease on 2022.",News article,/news-events/news/2023-figures-show-stalling-progress-reducing-road-fatalities-too-many-countries-2024-03-08_en
2024-03-08T12:00:00Z,Save the date for the next edition of the EU Women in Rail Awards!,"This April, the European Commission, together with Europe’s Rail, the European Union Agency for Railways, CER, UNIFE and ALE will launch the next edition of the EU Women in Rail Awards.",News article,/news-events/news/save-date-next-edition-eu-women-rail-awards-2024-03-08_en
2024-03-05T12:00:00Z,Commission proposes to prolong road transport agreements with Ukraine and Moldova and introduces updates to the agreement with Ukraine,"The proposals, sent to the Council today, include updates to the agreement with Ukraine to improve its practical implementation and enforcement while maintaining its objectives and scope.",News article,https://ec.europa.eu/commission/presscorner/detail/en/ip_24_1305
2024-02-29T12:00:00Z,Commission makes €1bn available for recharging and refuelling points under the Connecting Europe Facility (CEF) ,The Commission is launching a call for proposals under the Connecting Europe Facility – Alternative Fuels Infrastructure Facility (AFIF),News article,/news-events/news/commission-makes-eu1bn-available-recharging-and-refuelling-points-under-connecting-europe-facility-2024-02-29_en
2024-02-28T12:00:00Z,Public workshop: adoption of new ITS Working Programme 2024-2028,On 19 March 2024 the European Commission will organise a stakeholder workshop via videoconference to discuss the new Working Programme of the ITS Directive for the period 2024-2028.,News article,https://transport.ec.europa.eu/news-events/events/public-workshop-adoption-new-its-working-programme-2024-2028-2024-03-19_en
2024-02-27T12:00:00Z,Recording available: Academic conference on future of EU mobility and transport,"On 21 February 2024, the European Commission organised an all-day academic conference on the state of play on EU transport policy and the challenges and priorities for the future of EU transport and mobility. In case you missed it, you can still watch the recording!",News article,/news-events/news/recording-available-academic-conference-future-eu-mobility-and-transport-2024-02-27_en
2024-02-27T12:00:00Z, Commission welcomes provisional agreement modernising ship inspections and oversight,"The Commission welcomes the political agreement reached between the European Parliament and the Council on updating the requirements for the Port State Control of vessels calling at EU ports, and on the flag State requirements for merchant vessels registered in EU Member States.",News article,https://ec.europa.eu/commission/presscorner/detail/en/IP_24_1182
2024-02-21T12:00:00Z,Extraordinary G7 Transport Ministerial welcomes EU maritime operation to safeguard Red Sea maritime security ,G7 Transport Ministers expressed strong condemnation of the attacks carried out by the Houthis against commercial vessels and navy ships in the Red Sea and Gulf of Aden.,News article,/news-events/news/extraordinary-g7-transport-ministerial-welcomes-eu-maritime-operation-safeguard-red-sea-maritime-2024-02-21_en
2024-02-16T12:00:00Z,Commission welcomes provisional agreement on tackling ship-source pollution to help make European seas cleaner,The Commission welcomes the political agreement between the European Parliament and the Council on the amendment of Directive 2005/35/EC on ship-source pollution and on the introduction of penalties for pollution offences.,News article,/news-events/news/commission-welcomes-provisional-agreement-tackling-ship-source-pollution-help-make-european-seas-2024-02-16_en
2024-02-15T12:00:00Z,Commission welcomes provisional agreement modernising maritime accident investigations,"The Commission welcomes the political agreement reached today between the European Parliament and the Council on the investigation of maritime accidents, modernising a 2009 Directive.",News article,https://ec.europa.eu/commission/presscorner/detail/en/ip_24_727
2024-02-12T12:00:00Z,Focus on urban public transport – first set of recommendations adopted by the Expert Group on Urban Mobility (EGUM),"During its last plenary meeting on 16 January the Commission Expert Group on Urban Mobility (EGUM) adopted its first set of recommendations to the European Commission, primarily influenced by the recent work of the EGUM members on public transport and shared mobility.",News article,/news-events/news/focus-urban-public-transport-first-set-recommendations-adopted-expert-group-urban-mobility-egum-2024-02-12_en
2024-02-06T12:00:00Z,EU and Moldova launch high-level dialogue on transport  ,"In a bid to strengthen cooperation in the transport field, Commissioner Adina Vălean and Moldova’s Minister for Infrastructure and Regional Development Andrei Spînu today launched the EU-Moldova high-level dialogue on transport.",News article,https://ec.europa.eu/commission/presscorner/detail/en/mex_24_674
2024-01-29T12:00:00Z,Global Gateway: €10 billion commitment to invest in Trans Caspian Transport Corridor connecting Europe and Central Asia announced at Investors Forum,Executive Vice President Valdis Dombrovskis announced that European and international financial institutions present at the Forum will commit €10 billion in support and investments towards sustainable transport connectivity in Central Asia.,News article,https://ec.europa.eu/commission/presscorner/detail/en/ip_24_501
2024-01-29T12:00:00Z,Commission proposes to modernise river information services in EU,The Commission adopted a proposal to improve traffic management on the EU’s rivers and canals.,News article,/news-events/news/commission-proposes-modernise-river-information-services-eu-2024-01-29_en
2024-01-25T12:00:00Z,New report comparing air traffic management performance in Europe and the United States published,"In the ongoing series of comparative reports between Europe and the US, the most recent update looks at operational as well as economic air traffic management (ATM) performance.",News article,/news-events/news/new-report-comparing-air-traffic-management-performance-europe-and-united-states-published-2024-01-25_en
2024-01-25T12:00:00Z,"STF: Call for applications for new sub-groups on hydrogen infrastructure, zero-emission heavy-duty vehicles and e-mobility Public Key Infrastructure",Sustainable Transport Forum – new calls for applications,News article,/news-events/news/stf-call-applications-new-sub-groups-hydrogen-infrastructure-zero-emission-heavy-duty-vehicles-and-e-2024-01-25_en
2024-01-24T12:00:00Z,Commission supports military mobility projects with €807 million,The Commission will fund 38 additional military mobility projects to support the transport of troops and equipment along the trans-European transport network (TEN-T).,News article,/news-events/news/commission-supports-military-mobility-projects-eu807-million-2024-01-24_en
2024-01-23T12:00:00Z,New deadline for the call for applications for the selection of members of the Digital Transport and Logistics Forum (DTLF),Deadline for the call for applications for the selection of members of the Digital Transport and Logistics Forum (DTLF) extended.,News article,/news-events/news/new-deadline-call-applications-selection-members-digital-transport-and-logistics-forum-dtlf-2024-01-23_en
2024-01-22T12:00:00Z,Save the date: Global TBO Symposium (4-6 June 2024),Towards global trajectory-based operations (TBO),News article,https://transport.ec.europa.eu/news-events/events/global-tbo-symposium-2024-06-04_en
2024-01-19T12:00:00Z,European Commission workshop addresses key challenges in seafaring profession,"Decarbonisation, digitalisation, social security and wellbeing at sea were the key topics on the agenda of the workshop for the seafaring profession on 17 January.",News article,/news-events/news/european-commission-workshop-addresses-key-challenges-seafaring-profession-2024-01-19_en
2024-01-16T12:00:00Z, “Europe for Aviation” teams up for Airspace World 2024,"The “Europe for Aviation” partners, consisting of nine European aviation organisations working to promote the modernisation, sustainability, and resilience of a safe European aviation, will come together at Airspace World, from 19-21 March 2024 in Geneva, Switzerland.",News article,/news-events/news/europe-aviation-teams-airspace-world-2024-2024-01-16_en
2023-12-21T12:00:00Z,December Infringements package: key decisions,December Infringements package: key decisions,News article,https://ec.europa.eu/commission/presscorner/detail/en/inf_23_6211
2023-12-19T12:00:00Z,Provisional agreement on more sustainable and resilient trans-European transport network brings Europe closer together,TEN-T Trilogue,News article,/news-events/news/provisional-agreement-more-sustainable-and-resilient-trans-european-transport-network-brings-europe-2023-12-19_en
2023-12-18T12:00:00Z,Joint Statement on Higher Airspace Operations (HAO),"Joint Statement on Higher Airspace Operations (HAO) by the EU, the US, Canada, Japan, and the UK.",News article,/news-events/news/joint-statement-higher-airspace-operations-hao-2023-12-18_en
2023-12-15T12:00:00Z,Moldova receives additional funding to improve rail infrastructure and advance Solidarity Lanes,"The European Investment Bank has today signed a €41.2 million loan with Moldova, destined to improve internal transport connections as well as to provide long-term economic benefits to the wider region. This loan will be complemented by an EU grant of €12 million.",News article,https://ec.europa.eu/commission/presscorner/detail/en/mex_23_6643
2023-12-14T12:00:00Z,Single European Sky: Performance Review Body publishes new reports prior to fourth reference period of performance and charging scheme (RP4),The Performance Review Body (PRB) of the Single European Sky has today published three reports on air navigation service costs.,News article,/news-events/news/single-european-sky-performance-review-body-publishes-new-reports-prior-fourth-reference-period-2023-12-14_en
2023-12-14T12:00:00Z,New website of the EU Urban Mobility Observatory,New website of the EU Urban Mobility Observatory,News article,https://urban-mobility-observatory.transport.ec.europa.eu/index_en
2023-12-13T12:00:00Z,Call for applications for the selection of members of the Digital Transport and Logistics Forum (DTLF),The Commission is calling for applications with a view to selecting members for the DTLF other than Member States' authorities and other public entities.,News article,/news-events/news/call-applications-selection-members-digital-transport-and-logistics-forum-dtlf-2023-12-13_en
